condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap2.0_strong_lean,rep,2.0,strong,lean,10,0.4103848906492289,0.31466890437453326,0.5077601503964922,0.6479961637514361,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,11,0.4862854229079192,0.4278418198085981,0.5443969398954193,0.6578430683033762,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,12,0.35022159092738414,0.26852974152768155,0.42181786066954685,0.670414824896609,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,13,0.3851782783931528,0.32101766459779824,0.4482460292300224,0.6785286425063164,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,14,0.3608049132211302,0.2618368665006429,0.45477688878118055,0.6843886703863626,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,15,0.4006382312147346,0.3405048850341454,0.44794217697860833,0.6891214988284556,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,16,0.40080169165960433,0.308884175922149,0.5550299252365459,0.6951803460552843,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,17,0.3733477830168917,0.250999382419849,0.47258083759032476,0.7006751245912504,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,18,0.37424904667002334,0.27134484034652906,0.45995951399808555,0.70752578265779,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,19,0.44840574210259704,0.37937775202890284,0.4946764473507868,0.7111582595509723,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,20,0.3843238275616561,0.2573960874874353,0.520146247018592,0.7149188826358625,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,21,0.43313740638858383,0.4064943757449192,0.455275529666721,0.7152017127795021,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,22,0.37441326946397857,0.21910387420758834,0.5454517241078154,0.7201453623146964,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,23,0.454242274020019,0.3963695568881332,0.4947780819931163,0.7250047747187868,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,24,0.33279562586501155,0.23692705723383825,0.4460783874941968,0.7278375494939505,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,25,0.4299819935635054,0.3618769329765407,0.5046574796183219,0.7329200429218161,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,26,0.5024275895070724,0.4432592446040841,0.5529414458648421,0.7368602553728714,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,27,0.3891500002570079,0.3028010283111251,0.4718610000708043,0.738391629167158,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,28,0.4379555995940399,0.38324496766665167,0.48887564684146445,0.7424680904807331,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,29,0.419007321999221,0.32850846855460647,0.47967640935584593,0.743910609585148,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,30,0.46723525644520236,0.3398941168557928,0.5764006341734915,0.7471401556531986,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,31,0.42381717617927933,0.32015520805681796,0.4955274164769523,0.7516064189381517,0.7999999999999999
