condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap2.0_robust_order,robust,2.0,moderate,lean,10,0.44785713966035623,0.3697385046644859,0.510499552292597,0.6218992422728199,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,11,0.5859484602865535,0.5315484681526148,0.649066096928044,0.6354052798143467,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,12,0.4394977142048432,0.38192767899427216,0.47784502237654625,0.6490812696081422,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,13,0.3900963965537285,0.2531114369024844,0.47410669227103,0.6586722271283038,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,14,0.5340380849204442,0.47788149862690543,0.5951985473192677,0.672083000643084,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,15,0.473121035793652,0.40670763173442825,0.5365806015761687,0.6764672362132256,0.7999999999999999
gap2.0_robust_order,robust,2.0,moderate,lean,16,0.5093727816963071,0.39267927740661646,0.6963566457355189,0.6829330540792168,0.7999999999999999
gap2.0_robust_paraphrase,robust,2.0,moderate,lean,1,0.4546664264515753,0.39536648494042137,0.49310061619416407,0.09999999999999999,0.7999999999999999
gap2.0_robust_paraphrase,robust,2.0,moderate,lean,2,0.47993680229895624,0.3708794698910054,0.5729449339412983,0.2785365531477812,0.7999999999999999
gap2.0_robust_paraphrase,robust,2.0,moderate,lean,3,0.3661330884688519,0.21128894458659195,0.477774875601398,0.3662769274959495,0.7999999999999999
gap2.0_robust_paraphrase,robust,2.0,moderate,lean,4,0.4134301234150493,0.339235145008134,0.47950848303820565,0.4622148025220793,0.7999999999999999
gap2.0_robust_paraphrase,robust,2.0,moderate,lean,5,0.45557592328450525,0.4125715101410021,0.500068161348589,0.5200464991798295,0.7999999999999999
gap2.0_robust_paraphrase,robust,2.0,moderate,lean,6,0.45419887021609984,0.28942062685044184,0.5206274188763886,0.5376581035655623,0.7999999999999999
gap2.0_robust_paraphrase,robust,2.0,moderate,lean,7,0.42525798843696355,0.37066104657032445,0.4897974656743469,0.5674221714415638,0.7999999999999999
gap2.0_robust_paraphrase,robust,2.0,moderate,lean,8,0.23694220000040925,0.016617457286672275,0.4408362979700101,0.5953702575768709,0.7999999999999999
gap2.0_robust_paraphrase,robust,2.0,moderate,lean,9,0.4548268862628006,0.3215060766447535,0.6096186961276646,0.6091560242228169,0.7999999999999999
gap2.0_robust_paraphrase,robust,2.0,moderate,lean,10,0.4156751898227891,0.3556699073729394,0.46428296569262545,0.6218992422728199,0.7999999999999999
gap2.0_robust_paraphrase,robust,2.0,moderate,lean,11,0.46228322755250345,0.42682304565755586,0.49547470262095944,0.6354052798143467,0.7999999999999999
gap2.0_robust_paraphrase,robust,2.0,moderate,lean,12,0.43784516701074777,0.3869763987265496,0.47506448840840765,0.6490812696081422,0.7999999999999999
